sigma_max_MPa,a_mm,N_cycles,dK_MPa_sqrt_m,dadN_m_per_cyc
140,8.52125,31960.394,26.9071,1.948049e-07
140,8.53250,32018.144,26.9345,1.954004e-07
140,8.54375,32075.719,26.9619,1.959973e-07
140,8.55500,32133.117,26.9893,1.965957e-07
140,8.56625,32190.341,27.0167,1.971955e-07
140,8.57750,32247.391,27.0441,1.977968e-07
140,8.58875,32304.268,27.0716,1.983996e-07
140,8.60000,32360.972,27.0990,1.990038e-07
140,8.61125,32417.503,27.1265,1.996095e-07
140,8.62250,32473.863,27.1540,2.002166e-07
140,8.63375,32530.052,27.1815,2.008253e-07
140,8.64500,32586.071,27.2090,2.014354e-07
140,8.65625,32641.920,27.2365,2.020470e-07
140,8.66750,32697.600,27.2640,2.026601e-07
140,8.67875,32753.112,27.2915,2.032747e-07
140,8.69000,32808.456,27.3191,2.038907e-07
140,8.70125,32863.633,27.3466,2.045083e-07
140,8.71250,32918.643,27.3742,2.051274e-07
140,8.72375,32973.487,27.4018,2.057479e-07
140,8.73500,33028.165,27.4294,2.063700e-07
140,8.74625,33082.679,27.4570,2.069936e-07
140,8.75750,33137.028,27.4846,2.076187e-07
140,8.76875,33191.214,27.5122,2.082453e-07
140,8.78000,33245.237,27.5398,2.088735e-07
140,8.79125,33299.097,27.5675,2.095032e-07
140,8.80250,33352.796,27.5951,2.101344e-07
140,8.81375,33406.333,27.6228,2.107671e-07
140,8.82500,33459.710,27.6505,2.114013e-07
140,8.83625,33512.926,27.6782,2.120371e-07
140,8.84750,33565.983,27.7059,2.126745e-07
140,8.85875,33618.880,27.7336,2.133134e-07
140,8.87000,33671.620,27.7613,2.139538e-07
140,8.88125,33724.201,27.7891,2.145958e-07
140,8.89250,33776.625,27.8168,2.152394e-07
140,8.90375,33828.893,27.8446,2.158845e-07
140,8.91500,33881.004,27.8723,2.165312e-07
140,8.92625,33932.959,27.9001,2.171794e-07
140,8.93750,33984.760,27.9279,2.178292e-07
140,8.94875,34036.406,27.9557,2.184806e-07
140,8.96000,34087.898,27.9836,2.191336e-07
140,8.97125,34139.236,28.0114,2.197881e-07
140,8.98250,34190.422,28.0392,2.204442e-07
140,8.99375,34241.455,28.0671,2.211020e-07
140,9.00500,34292.337,28.0950,2.217613e-07
140,9.01625,34343.067,28.1229,2.224222e-07
140,9.02750,34393.647,28.1507,2.230847e-07
140,9.03875,34444.076,28.1787,2.237488e-07
140,9.05000,34494.355,28.2066,2.244145e-07
140,9.06125,34544.486,28.2345,2.250818e-07
140,9.07250,34594.468,28.2624,2.257508e-07
140,9.08375,34644.301,28.2904,2.264213e-07
140,9.09500,34693.988,28.3184,2.270935e-07
140,9.10625,34743.527,28.3464,2.277673e-07
140,9.11750,34792.919,28.3743,2.284428e-07
140,9.12875,34842.166,28.4023,2.291199e-07
140,9.14000,34891.267,28.4304,2.297986e-07
140,9.15125,34940.222,28.4584,2.304789e-07
140,9.16250,34989.034,28.4864,2.311609e-07
140,9.17375,35037.701,28.5145,2.318446e-07
140,9.18500,35086.225,28.5426,2.325298e-07
140,9.19625,35134.606,28.5706,2.332168e-07
140,9.20750,35182.844,28.5987,2.339054e-07
140,9.21875,35230.941,28.6268,2.345957e-07
140,9.23000,35278.896,28.6550,2.352876e-07
140,9.24125,35326.709,28.6831,2.359812e-07
140,9.25250,35374.383,28.7112,2.366765e-07
140,9.26375,35421.916,28.7394,2.373735e-07
140,9.27500,35469.310,28.7675,2.380721e-07
140,9.28625,35516.564,28.7957,2.387725e-07
140,9.29750,35563.680,28.8239,2.394745e-07
140,9.30875,35610.658,28.8521,2.401782e-07
140,9.32000,35657.498,28.8803,2.408836e-07
140,9.33125,35704.201,28.9086,2.415908e-07
140,9.34250,35750.768,28.9368,2.422996e-07
140,9.35375,35797.198,28.9651,2.430101e-07
140,9.36500,35843.492,28.9934,2.437224e-07
140,9.37625,35889.651,29.0216,2.444364e-07
140,9.38750,35935.675,29.0499,2.451521e-07
140,9.39875,35981.565,29.0782,2.458695e-07
140,9.41000,36027.321,29.1066,2.465886e-07
140,9.42125,36072.944,29.1349,2.473095e-07
140,9.43250,36118.433,29.1633,2.480321e-07
140,9.44375,36163.790,29.1916,2.487565e-07
140,9.45500,36209.015,29.2200,2.494826e-07
140,9.46625,36254.109,29.2484,2.502104e-07
140,9.47750,36299.071,29.2768,2.509401e-07
140,9.48875,36343.902,29.3052,2.516714e-07
140,9.50000,36388.603,29.3336,2.524046e-07
140,9.51125,36433.175,29.3621,2.531395e-07
140,9.52250,36477.617,29.3905,2.538761e-07
140,9.53375,36521.930,29.4190,2.546146e-07
140,9.54500,36566.114,29.4475,2.553548e-07
140,9.55625,36610.170,29.4760,2.560968e-07
140,9.56750,36654.099,29.5045,2.568406e-07
140,9.57875,36697.901,29.5330,2.575862e-07
140,9.59000,36741.575,29.5615,2.583335e-07
140,9.60125,36785.124,29.5901,2.590827e-07
140,9.61250,36828.546,29.6186,2.598337e-07
140,9.62375,36871.843,29.6472,2.605865e-07
140,9.63500,36915.015,29.6758,2.613411e-07
140,9.64625,36958.062,29.7044,2.620975e-07
140,9.65750,37000.985,29.7330,2.628557e-07
140,9.66875,37043.784,29.7617,2.636158e-07
140,9.68000,37086.460,29.7903,2.643777e-07
140,9.69125,37129.013,29.8190,2.651414e-07
140,9.70250,37171.443,29.8476,2.659070e-07
140,9.71375,37213.751,29.8763,2.666744e-07
140,9.72500,37255.937,29.9050,2.674436e-07
140,9.73625,37298.002,29.9337,2.682147e-07
140,9.74750,37339.946,29.9625,2.689876e-07
140,9.75875,37381.770,29.9912,2.697624e-07
140,9.77000,37423.473,30.0200,2.705391e-07
140,9.78125,37465.057,30.0487,2.713177e-07
140,9.79250,37506.521,30.0775,2.720981e-07
140,9.80375,37547.866,30.1063,2.728803e-07
140,9.81500,37589.093,30.1351,2.736645e-07
140,9.82625,37630.202,30.1639,2.744506e-07
140,9.83750,37671.193,30.1928,2.752385e-07
140,9.84875,37712.067,30.2216,2.760283e-07
140,9.86000,37752.823,30.2505,2.768201e-07
140,9.87125,37793.463,30.2794,2.776137e-07
140,9.88250,37833.987,30.3083,2.784092e-07
140,9.89375,37874.395,30.3372,2.792067e-07
140,9.90500,37914.688,30.3661,2.800060e-07
140,9.91625,37954.866,30.3950,2.808073e-07
140,9.92750,37994.929,30.4240,2.816105e-07
140,9.93875,38034.878,30.4530,2.824157e-07
140,9.95000,38074.713,30.4819,2.832227e-07
140,9.96125,38114.434,30.5109,2.840317e-07
140,9.97250,38154.042,30.5400,2.848427e-07
140,9.98375,38193.538,30.5690,2.856556e-07
140,9.99500,38232.921,30.5980,2.864704e-07
140,10.00625,38272.192,30.6271,2.872873e-07
140,10.01750,38311.351,30.6561,2.881060e-07
140,10.02875,38350.399,30.6852,2.889268e-07
140,10.04000,38389.337,30.7143,2.897495e-07
140,10.05125,38428.163,30.7434,2.905741e-07
140,10.06250,38466.880,30.7726,2.914008e-07
140,10.07375,38505.486,30.8017,2.922294e-07
140,10.08500,38543.983,30.8309,2.930600e-07
140,10.09625,38582.372,30.8600,2.938927e-07
140,10.10750,38620.651,30.8892,2.947273e-07
140,10.11875,38658.822,30.9184,2.955639e-07
140,10.13000,38696.885,30.9476,2.964025e-07
140,10.14125,38734.840,30.9769,2.972432e-07
140,10.15250,38772.687,31.0061,2.980858e-07
140,10.16375,38810.428,31.0354,2.989305e-07
140,10.17500,38848.062,31.0646,2.997772e-07
140,10.18625,38885.590,31.0939,3.006259e-07
140,10.19750,38923.012,31.1232,3.014767e-07
140,10.20875,38960.329,31.1525,3.023295e-07
140,10.22000,38997.540,31.1819,3.031844e-07
140,10.23125,39034.646,31.2112,3.040413e-07
140,10.24250,39071.647,31.2406,3.049002e-07
140,10.25375,39108.545,31.2700,3.057612e-07
140,10.26500,39145.338,31.2994,3.066243e-07
140,10.27625,39182.028,31.3288,3.074895e-07
140,10.28750,39218.615,31.3582,3.083567e-07
140,10.29875,39255.098,31.3876,3.092260e-07
140,10.31000,39291.479,31.4171,3.100974e-07
140,10.32125,39327.758,31.4466,3.109708e-07
140,10.33250,39363.935,31.4761,3.118464e-07
140,10.34375,39400.011,31.5056,3.127241e-07
140,10.35500,39435.985,31.5351,3.136038e-07
140,10.36625,39471.858,31.5646,3.144857e-07
140,10.37750,39507.631,31.5941,3.153697e-07
140,10.38875,39543.303,31.6237,3.162558e-07
140,10.40000,39578.876,31.6533,3.171440e-07
140,10.41125,39614.349,31.6829,3.180344e-07
140,10.42250,39649.722,31.7125,3.189269e-07
140,10.43375,39684.997,31.7421,3.198215e-07
140,10.44500,39720.173,31.7718,3.207183e-07
140,10.45625,39755.250,31.8014,3.216172e-07
140,10.46750,39790.230,31.8311,3.225183e-07
140,10.47875,39825.111,31.8608,3.234215e-07
140,10.49000,39859.896,31.8905,3.243269e-07
140,10.50125,39894.583,31.9202,3.252345e-07
140,10.51250,39929.173,31.9499,3.261442e-07
140,10.52375,39963.667,31.9797,3.270561e-07
140,10.53500,39998.065,32.0094,3.279702e-07
140,10.54625,40032.367,32.0392,3.288865e-07
140,10.55750,40066.573,32.0690,3.298050e-07
140,10.56875,40100.684,32.0988,3.307257e-07
140,10.58000,40134.701,32.1287,3.316485e-07
140,10.59125,40168.622,32.1585,3.325736e-07
140,10.60250,40202.449,32.1884,3.335010e-07
140,10.61375,40236.182,32.2183,3.344305e-07
140,10.62500,40269.821,32.2481,3.353622e-07
140,10.63625,40303.367,32.2781,3.362962e-07
140,10.64750,40336.820,32.3080,3.372325e-07
140,10.65875,40370.180,32.3379,3.381709e-07
140,10.67000,40403.447,32.3679,3.391116e-07
140,10.68125,40436.622,32.3979,3.400546e-07
140,10.69250,40469.705,32.4278,3.409998e-07
140,10.70375,40502.696,32.4578,3.419473e-07
140,10.71500,40535.596,32.4879,3.428971e-07
140,10.72625,40568.404,32.5179,3.438491e-07
140,10.73750,40601.122,32.5480,3.448034e-07
140,10.74875,40633.749,32.5780,3.457600e-07
140,10.76000,40666.287,32.6081,3.467189e-07
140,10.77125,40698.734,32.6382,3.476800e-07
140,10.78250,40731.091,32.6683,3.486435e-07
140,10.79375,40763.359,32.6985,3.496093e-07
140,10.80500,40795.538,32.7286,3.505774e-07
140,10.81625,40827.628,32.7588,3.515478e-07
140,10.82750,40859.629,32.7890,3.525205e-07
140,10.83875,40891.542,32.8192,3.534956e-07
140,10.85000,40923.367,32.8494,3.544730e-07
140,10.86125,40955.104,32.8797,3.554527e-07
140,10.87250,40986.754,32.9099,3.564348e-07
140,10.88375,41018.317,32.9402,3.574192e-07
140,10.89500,41049.792,32.9705,3.584060e-07
140,10.90625,41081.181,33.0008,3.593951e-07
140,10.91750,41112.484,33.0311,3.603866e-07
140,10.92875,41143.700,33.0614,3.613805e-07
140,10.94000,41174.831,33.0918,3.623768e-07
140,10.95125,41205.876,33.1222,3.633754e-07
140,10.96250,41236.836,33.1525,3.643765e-07
140,10.97375,41267.710,33.1829,3.653799e-07
140,10.98500,41298.500,33.2134,3.663857e-07
140,10.99625,41329.205,33.2438,3.673940e-07
140,11.00750,41359.827,33.2743,3.684046e-07
140,11.01875,41390.364,33.3047,3.694177e-07
140,11.03000,41420.817,33.3352,3.704332e-07
140,11.04125,41451.187,33.3657,3.714511e-07
140,11.05250,41481.473,33.3962,3.724715e-07
140,11.06375,41511.677,33.4268,3.734943e-07
140,11.07500,41541.798,33.4573,3.745195e-07
140,11.08625,41571.837,33.4879,3.755472e-07
140,11.09750,41601.793,33.5185,3.765774e-07
140,11.10875,41631.667,33.5491,3.776100e-07
140,11.12000,41661.460,33.5797,3.786451e-07
140,11.13125,41691.171,33.6104,3.796827e-07
140,11.14250,41720.801,33.6411,3.807228e-07
140,11.15375,41750.350,33.6717,3.817653e-07
140,11.16500,41779.818,33.7024,3.828103e-07
140,11.17625,41809.206,33.7331,3.838579e-07
140,11.18750,41838.514,33.7639,3.849079e-07
140,11.19875,41867.742,33.7946,3.859605e-07
140,11.21000,41896.890,33.8254,3.870156e-07
140,11.22125,41925.958,33.8562,3.880732e-07
140,11.23250,41954.948,33.8870,3.891333e-07
140,11.24375,41983.858,33.9178,3.901960e-07
140,11.25500,42012.690,33.9486,3.912612e-07
140,11.26625,42041.443,33.9795,3.923290e-07
140,11.27750,42070.118,34.0104,3.933993e-07
140,11.28875,42098.715,34.0412,3.944722e-07
140,11.30000,42127.234,34.0722,3.955476e-07
140,11.31125,42155.676,34.1031,3.966257e-07
140,11.32250,42184.040,34.1340,3.977063e-07
140,11.33375,42212.327,34.1650,3.987895e-07
140,11.34500,42240.537,34.1960,3.998752e-07
140,11.35625,42268.671,34.2270,4.009636e-07
140,11.36750,42296.729,34.2580,4.020546e-07
140,11.37875,42324.710,34.2890,4.031482e-07
140,11.39000,42352.615,34.3201,4.042444e-07
140,11.40125,42380.445,34.3511,4.053433e-07
140,11.41250,42408.199,34.3822,4.064448e-07
140,11.42375,42435.878,34.4133,4.075489e-07
140,11.43500,42463.482,34.4444,4.086556e-07
140,11.44625,42491.012,34.4756,4.097650e-07
140,11.45750,42518.466,34.5067,4.108771e-07
140,11.46875,42545.847,34.5379,4.119918e-07
140,11.48000,42573.153,34.5691,4.131092e-07
140,11.49125,42600.386,34.6003,4.142292e-07
140,11.50250,42627.545,34.6316,4.153520e-07
140,11.51375,42654.630,34.6628,4.164774e-07
140,11.52500,42681.642,34.6941,4.176055e-07
140,11.53625,42708.582,34.7254,4.187364e-07
140,11.54750,42735.448,34.7567,4.198699e-07
140,11.55875,42762.242,34.7880,4.210062e-07
140,11.57000,42788.964,34.8193,4.221451e-07
140,11.58125,42815.613,34.8507,4.232868e-07
140,11.59250,42842.191,34.8821,4.244313e-07
140,11.60375,42868.697,34.9135,4.255784e-07
140,11.61500,42895.132,34.9449,4.267284e-07
140,11.62625,42921.495,34.9763,4.278810e-07
140,11.63750,42947.788,35.0078,4.290365e-07
140,11.64875,42974.009,35.0393,4.301947e-07
140,11.66000,43000.160,35.0708,4.313557e-07
140,11.67125,43026.241,35.1023,4.325194e-07
140,11.68250,43052.251,35.1338,4.336860e-07
140,11.69375,43078.191,35.1653,4.348553e-07
140,11.70500,43104.062,35.1969,4.360275e-07
140,11.71625,43129.863,35.2285,4.372024e-07
140,11.72750,43155.595,35.2601,4.383802e-07
140,11.73875,43181.258,35.2917,4.395608e-07
140,11.75000,43206.851,35.3234,4.407442e-07
140,11.76125,43232.376,35.3550,4.419304e-07
140,11.77250,43257.833,35.3867,4.431195e-07
140,11.78375,43283.221,35.4184,4.443115e-07
140,11.79500,43308.541,35.4501,4.455063e-07
140,11.80625,43333.793,35.4819,4.467039e-07
140,11.81750,43358.978,35.5136,4.479045e-07
140,11.82875,43384.095,35.5454,4.491079e-07
140,11.84000,43409.144,35.5772,4.503142e-07
140,11.85125,43434.127,35.6090,4.515234e-07
140,11.86250,43459.043,35.6409,4.527355e-07
140,11.87375,43483.892,35.6727,4.539505e-07
140,11.88500,43508.674,35.7046,4.551684e-07
140,11.89625,43533.390,35.7365,4.563892e-07
140,11.90750,43558.040,35.7684,4.576129e-07
140,11.91875,43582.624,35.8003,4.588396e-07
140,11.93000,43607.143,35.8323,4.600693e-07
140,11.94125,43631.596,35.8642,4.613018e-07
140,11.95250,43655.983,35.8962,4.625374e-07
140,11.96375,43680.305,35.9282,4.637759e-07
140,11.97500,43704.563,35.9603,4.650173e-07
140,11.98625,43728.755,35.9923,4.662618e-07
140,11.99750,43752.884,36.0244,4.675092e-07
140,12.00875,43776.947,36.0565,4.687596e-07
140,12.02000,43800.947,36.0886,4.700131e-07
140,12.03125,43824.882,36.1207,4.712695e-07
140,12.04250,43848.754,36.1529,4.725289e-07
140,12.05375,43872.562,36.1850,4.737914e-07
140,12.06500,43896.307,36.2172,4.750569e-07
140,12.07625,43919.988,36.2494,4.763254e-07
140,12.08750,43943.606,36.2817,4.775970e-07
140,12.09875,43967.162,36.3139,4.788717e-07
140,12.11000,43990.654,36.3462,4.801493e-07
140,12.12125,44014.085,36.3785,4.814301e-07
140,12.13250,44037.453,36.4108,4.827139e-07
140,12.14375,44060.758,36.4431,4.840008e-07
140,12.15500,44084.002,36.4755,4.852909e-07
140,12.16625,44107.184,36.5078,4.865840e-07
140,12.17750,44130.304,36.5402,4.878802e-07
140,12.18875,44153.363,36.5726,4.891795e-07
140,12.20000,44176.361,36.6050,4.904819e-07
140,12.21125,44199.298,36.6375,4.917875e-07
140,12.22250,44222.173,36.6700,4.930962e-07
140,12.23375,44244.988,36.7025,4.944080e-07
140,12.24500,44267.743,36.7350,4.957230e-07
140,12.25625,44290.437,36.7675,4.970412e-07
140,12.26750,44313.071,36.8001,4.983625e-07
140,12.27875,44335.645,36.8326,4.996870e-07
140,12.29000,44358.159,36.8652,5.010147e-07
140,12.30125,44380.613,36.8978,5.023456e-07
140,12.31250,44403.008,36.9305,5.036796e-07
140,12.32375,44425.344,36.9631,5.050169e-07
140,12.33500,44447.620,36.9958,5.063574e-07
140,12.34625,44469.838,37.0285,5.077011e-07
140,12.35750,44491.997,37.0612,5.090481e-07
140,12.36875,44514.097,37.0939,5.103983e-07
140,12.38000,44536.138,37.1267,5.117517e-07
140,12.39125,44558.122,37.1595,5.131084e-07
140,12.40250,44580.047,37.1923,5.144683e-07
140,12.41375,44601.914,37.2251,5.158315e-07
140,12.42500,44623.723,37.2580,5.171980e-07
140,12.43625,44645.475,37.2908,5.185678e-07
140,12.44750,44667.170,37.3237,5.199409e-07
140,12.45875,44688.807,37.3566,5.213173e-07
140,12.47000,44710.387,37.3895,5.226970e-07
140,12.48125,44731.910,37.4225,5.240800e-07
140,12.49250,44753.376,37.4554,5.254663e-07
140,12.50375,44774.785,37.4884,5.268560e-07
140,12.51500,44796.139,37.5214,5.282491e-07
140,12.52625,44817.435,37.5545,5.296454e-07
140,12.53750,44838.676,37.5875,5.310452e-07
140,12.54875,44859.861,37.6206,5.324483e-07
140,12.56000,44880.989,37.6537,5.338548e-07
140,12.57125,44902.063,37.6868,5.352646e-07
140,12.58250,44923.080,37.7200,5.366779e-07
140,12.59375,44944.042,37.7531,5.380946e-07
140,12.60500,44964.950,37.7863,5.395147e-07
140,12.61625,44985.802,37.8195,5.409382e-07
140,12.62750,45006.599,37.8527,5.423651e-07
140,12.63875,45027.341,37.8860,5.437955e-07
140,12.65000,45048.029,37.9192,5.452293e-07
140,12.66125,45068.663,37.9525,5.466666e-07
140,12.67250,45089.242,37.9859,5.481074e-07
140,12.68375,45109.767,38.0192,5.495516e-07
140,12.69500,45130.238,38.0525,5.509993e-07
140,12.70625,45150.656,38.0859,5.524505e-07
140,12.71750,45171.020,38.1193,5.539052e-07
140,12.72875,45191.330,38.1527,5.553633e-07
140,12.74000,45211.587,38.1862,5.568251e-07
140,12.75125,45231.791,38.2196,5.582903e-07
140,12.76250,45251.942,38.2531,5.597591e-07
140,12.77375,45272.040,38.2866,5.612314e-07
140,12.78500,45292.085,38.3202,5.627073e-07
140,12.79625,45312.077,38.3537,5.641867e-07
140,12.80750,45332.018,38.3873,5.656697e-07
140,12.81875,45351.906,38.4209,5.671563e-07
140,12.83000,45371.741,38.4545,5.686464e-07
140,12.84125,45391.525,38.4882,5.701402e-07
140,12.85250,45411.257,38.5218,5.716376e-07
140,12.86375,45430.938,38.5555,5.731385e-07
140,12.87500,45450.566,38.5892,5.746432e-07
140,12.88625,45470.144,38.6230,5.761514e-07
140,12.89750,45489.670,38.6567,5.776633e-07
140,12.90875,45509.145,38.6905,5.791788e-07
140,12.92000,45528.569,38.7243,5.806980e-07
140,12.93125,45547.942,38.7581,5.822209e-07
140,12.94250,45567.265,38.7920,5.837475e-07
140,12.95375,45586.537,38.8258,5.852777e-07
140,12.96500,45605.758,38.8597,5.868116e-07
140,12.97625,45624.930,38.8936,5.883493e-07
140,12.98750,45644.051,38.9276,5.898906e-07
140,12.99875,45663.122,38.9615,5.914357e-07
140,13.01000,45682.144,38.9955,5.929846e-07
140,13.02125,45701.116,39.0295,5.945371e-07
140,13.03250,45720.038,39.0635,5.960935e-07
140,13.04375,45738.911,39.0976,5.976536e-07
140,13.05500,45757.734,39.1316,5.992174e-07
140,13.06625,45776.509,39.1657,6.007851e-07
140,13.07750,45795.234,39.1999,6.023565e-07
140,13.08875,45813.911,39.2340,6.039318e-07
140,13.10000,45832.539,39.2682,6.055108e-07
140,13.11125,45851.118,39.3024,6.070937e-07
140,13.12250,45869.649,39.3366,6.086804e-07
140,13.13375,45888.132,39.3708,6.102710e-07
140,13.14500,45906.566,39.4051,6.118654e-07
140,13.15625,45924.953,39.4393,6.134637e-07
140,13.16750,45943.291,39.4736,6.150658e-07
140,13.17875,45961.582,39.5080,6.166718e-07
140,13.19000,45979.825,39.5423,6.182817e-07
140,13.20125,45998.021,39.5767,6.198956e-07
140,13.21250,46016.169,39.6111,6.215133e-07
140,13.22375,46034.270,39.6455,6.231349e-07
140,13.23500,46052.324,39.6800,6.247605e-07
140,13.24625,46070.331,39.7144,6.263900e-07
140,13.25750,46088.291,39.7489,6.280235e-07
140,13.26875,46106.204,39.7834,6.296609e-07
140,13.28000,46124.071,39.8180,6.313023e-07
140,13.29125,46141.891,39.8525,6.329477e-07
140,13.30250,46159.665,39.8871,6.345971e-07
140,13.31375,46177.393,39.9217,6.362505e-07
140,13.32500,46195.075,39.9564,6.379079e-07
140,13.33625,46212.710,39.9910,6.395693e-07
140,13.34750,46230.300,40.0257,6.412347e-07
140,13.35875,46247.845,40.0604,6.429042e-07
140,13.37000,46265.343,40.0951,6.445778e-07
140,13.38125,46282.797,40.1299,6.462554e-07
140,13.39250,46300.205,40.1647,6.479371e-07
140,13.40375,46317.567,40.1995,6.496228e-07
140,13.41500,46334.885,40.2343,6.513127e-07
140,13.42625,46352.158,40.2692,6.530067e-07
140,13.43750,46369.386,40.3040,6.547048e-07
140,13.44875,46386.569,40.3389,6.564070e-07
140,13.46000,46403.708,40.3739,6.581133e-07
140,13.47125,46420.802,40.4088,6.598238e-07
140,13.48250,46437.852,40.4438,6.615385e-07
140,13.49375,46454.858,40.4788,6.632573e-07
140,13.50500,46471.820,40.5138,6.649803e-07
140,13.51625,46488.738,40.5488,6.667075e-07
140,13.52750,46505.612,40.5839,6.684389e-07
140,13.53875,46522.442,40.6190,6.701746e-07
140,13.55000,46539.229,40.6541,6.719144e-07
140,13.56125,46555.972,40.6893,6.736585e-07
140,13.57250,46572.672,40.7244,6.754068e-07
140,13.58375,46589.328,40.7596,6.771594e-07
140,13.59500,46605.942,40.7949,6.789162e-07
140,13.60625,46622.512,40.8301,6.806773e-07
140,13.61750,46639.040,40.8654,6.824428e-07
140,13.62875,46655.525,40.9007,6.842125e-07
140,13.64000,46671.967,40.9360,6.859865e-07
140,13.65125,46688.367,40.9713,6.877648e-07
140,13.66250,46704.724,41.0067,6.895475e-07
140,13.67375,46721.039,41.0421,6.913346e-07
140,13.68500,46737.312,41.0775,6.931259e-07
140,13.69625,46753.543,41.1129,6.949217e-07
140,13.70750,46769.732,41.1484,6.967218e-07
140,13.71875,46785.879,41.1839,6.985264e-07
140,13.73000,46801.984,41.2194,7.003353e-07
140,13.74125,46818.048,41.2550,7.021486e-07
140,13.75250,46834.070,41.2905,7.039664e-07
140,13.76375,46850.051,41.3261,7.057886e-07
140,13.77500,46865.991,41.3618,7.076153e-07
140,13.78625,46881.889,41.3974,7.094464e-07
140,13.79750,46897.747,41.4331,7.112820e-07
140,13.80875,46913.563,41.4688,7.131220e-07
140,13.82000,46929.339,41.5045,7.149666e-07
140,13.83125,46945.074,41.5403,7.168157e-07
140,13.84250,46960.768,41.5760,7.186693e-07
140,13.85375,46976.422,41.6118,7.205274e-07
140,13.86500,46992.036,41.6477,7.223900e-07
140,13.87625,47007.609,41.6835,7.242572e-07
